X,Y,NOM,TYPE,X_COORD,Y_COORD,Diff,icon_url
-4.0055299352711,5.30792604316448,Institut de Formation Educative Féminine,Professionnelle,388580.63828,586792.58751,Secondaire,./1.png
-4.0016782122406,5.30689097470327,GS Régional,Primaire,389007.29268,586677.46250,Primaire,./0.png
-4.00212812970805,5.30820065904082,CMCT,Professionnelle,388957.66805,586822.33697,Secondaire,./1.png
-4.00562234926976,5.30979257962474,Ecole Maternelle Municipale,Primaire,388570.73230,586998.96169,Primaire,./0.png
-4.00521095854755,5.30999054556822,Epp Municipal,Primaire,388616.35714,587020.77405,Primaire,./0.png
-4.00361689977426,5.30984954484919,Ecole Maternelle de l'Avenue 8,Primaire,388792.98142,587004.89891,Primaire,./0.png
-4.01276617793326,5.30915228019896,Institut ISAC,Professionnelle,387778.95416,586929.46288,Secondaire,./1.png
-4.0016006207597,5.2975847885891,GS INSTEC,Professionnelle,389014.22899,585648.59164,Secondaire,./1.png
-3.9993837626387,5.2997778584064,CBCG,Professionnelle,389260.29078,585890.65289,Secondaire,./1.png
-3.99897073893589,5.29913236257902,ISCC,Professionnelle,389305.94676,585819.21562,Secondaire,./1.png
-4.00807641850584,5.28813287624447,Jardin d'Enfants,Primaire,388294.88693,584604.78416,Primaire,./0.png
-4.05629541919039,5.3553506736415,Epp Agban Attie 1,Primaire,382963.85462,592045.13517,Primaire,./0.png
-4.08732245321434,5.32548449146868,Epc St Pierre2,Primaire,379519.86459,588749.15281,Primaire,./0.png
-4.07169355140913,5.36723609713853,Epv Kane Annexe2,Primaire,381259.86315,593362.13181,Primaire,./0.png
-4.06988069560559,5.367845281349,Epv Konaté,Primaire,381460.86241,593429.13129,Primaire,./0.png
-4.06850444659575,5.3340106031799,Epv la Bonne Semence,Primaire,381606.85730,589688.14644,Primaire,./0.png
-4.05812972839607,5.34622114407775,Epv la Methode,Primaire,382758.85424,591036.13955,Primaire,./0.png
-4.06783737080867,5.35526735675252,Epv la Vocation2,Primaire,381684.85982,592038.13674,Primaire,./0.png
-4.08755137826489,5.31709948081178,Epv le Berceau,Primaire,379492.86356,587822.15661,Primaire,./0.png
-4.09201963131591,5.32820773583556,Epv le L'ys de la Vallée,Primaire,378999.86706,589051.15222,Primaire,./0.png
-4.05461456420714,5.33815907693232,Epv les Aquarelles,Primaire,383146.85160,590144.14273,Primaire,./0.png
-4.08001957948979,5.32916051975118,Epv les Princes,Primaire,380329.86181,589154.15017,Primaire,./0.png
-4.08185383702998,5.35113639369916,Epv Mohy Jean,Primaire,380130.86559,591584.14049,Primaire,./0.png
-4.10216323483606,5.32867808920646,Epv Nana Brydego,Primaire,377875.87167,589105.15339,Primaire,./0.png
-4.0669343018303,5.34968820498147,Epv Nanan Cissé,Primaire,381783.85867,591421.13915,Primaire,./0.png
-4.06951587793419,5.35006359679003,Epv Pigeon2,Primaire,381497.85988,591463.13932,Primaire,./0.png
-4.07138280311344,5.32863291061986,Epv St Etienne,Primaire,381286.85787,589094.14925,Primaire,./0.png
-4.05744468286918,5.34668361765033,Epv St Louis,Primaire,382834.85400,591087.13925,Primaire,./0.png
-4.07286213141149,5.36460197823284,Epv Ste Jeannette,Primaire,381129.86333,593071.13317,Primaire,./0.png
-4.06255824442389,5.33961068119883,Epv Victor Scholcher,Primaire,382266.85537,590306.14312,Primaire,./0.png
-4.06742690984455,5.36834704112835,Epp Andokoi 1,Primaire,381732.86136,593484.13074,Primaire,./0.png
-4.07187246189301,5.36633129196496,Epp Andokoi 2c,Primaire,381239.86311,593262.13225,Primaire,./0.png
-4.08204864069806,5.30772958911897,Epp Azito,Primaire,380100.85984,586785.16006,Primaire,./0.png
-4.08003406314266,5.35291240065665,Epp Banco 2d,Primaire,380332.86501,591780.13944,Primaire,./0.png
-4.08124561546331,5.34908427547357,Epp Banco Attie,Primaire,380197.86504,591357.14133,Primaire,./0.png
-4.07374560426351,5.30694811087187,Epp Beago,Primaire,381020.85604,586697.15930,Primaire,./0.png
-4.0943618452526,5.36157005242504,Epp Citadelle,Primaire,378746.87265,592740.13745,Primaire,./0.png
-4.10572429812686,5.35200734999038,Epp Bonikro,Primaire,377485.87648,591685.14334,Primaire,./0.png
-4.11074324867036,5.332805198024,Epp Gfci Cité Verte 2,Primaire,376925.87609,589563.15272,Primaire,./0.png
-4.07136333597766,5.35899675500874,Epp Gare Nord 4,Primaire,381294.86190,592451.13551,Primaire,./0.png
-4.0704364059544,5.35528995742776,Epp Gare Sud Arret 4,Primaire,381396.86099,592041.13707,Primaire,./0.png
-4.06662175875613,5.35159722995629,Epp Gare Sud Mosquée 3,Primaire,381818.85878,591632.13824,Primaire,./0.png
-4.10001829091707,5.36561199925507,Epp Gesco 1,Primaire,378120.87576,593188.13638,Primaire,./0.png
-4.10473070755533,5.36656225725234,Epp Gesco 2,Primaire,377598.87802,593294.13659,Primaire,./0.png
-4.06069259293462,5.35146279433016,Epp Gfci B,Primaire,382475.85609,591616.13751,Primaire,./0.png
-4.04695281483912,5.32732721956795,Epp Gompci,Primaire,383993.84675,588945.14661,Primaire,./0.png
-4.0692885905239,5.31779167152498,Epp Koute 4,Primaire,381516.85549,587895.15384,Primaire,./0.png
-4.07897877721229,5.33258131857036,Epp Lem,Primaire,380445.86181,589532.14848,Primaire,./0.png
-4.07448441009482,5.32810346723596,Epp Municipalite 4,Primaire,380943.04669,589036.21240,Primaire,./0.png
-4.1010129377115,5.31103365721407,Epp Niangon Lokoa 3,Primaire,377999.86874,587154.16116,Primaire,./0.png
-4.11444199290954,5.33723950699953,Epp Niangon-Adjamé 3,Primaire,376516.87837,590054.15123,Primaire,./0.png
-4.08965341355223,5.34754986299309,Epp Port-Bouet Plateau 2,Primaire,379265.86862,591189.14316,Primaire,./0.png
-4.09144105895763,5.35313641184476,Epp Port-Bouet Palm 3,Primaire,379068.87018,591807.14088,Primaire,./0.png
-4.06504376111809,5.36795322017687,Epp Saint Hubert,Primaire,381996.86023,593440.13060,Primaire,./0.png
-4.07491822264052,5.33270600813241,Epp Sicogi 10b,Primaire,380895.86000,589545.14788,Primaire,./0.png
-4.07993986482491,5.33001992535513,Epp Sicogi 11c,Primaire,380338.86189,589249.14977,Primaire,./0.png
-4.07968074652888,5.32114732782145,Epp Sicogi 12c,Primaire,380365.86059,588268.15372,Primaire,./0.png
-4.07764858813729,5.34082356031598,Epp Sicogi 1d,Primaire,380594.86231,590443.14459,Primaire,./0.png
-4.07802248116323,5.33789235495139,Epp Sicogi 2d,Primaire,380552.86209,590119.14596,Primaire,./0.png
-4.07624429355697,5.34280685686674,Epp Sicogi 3d,Primaire,380750.86195,590662.14350,Primaire,./0.png
-4.06981804252351,5.34217589265784,Epp Sicogi 4d,Primaire,381462.85897,590591.14293,Primaire,./0.png
-4.06001462473511,5.34029344516905,Epp Sicogi 5c,Primaire,382548.85431,590381.14248,Primaire,./0.png
-4.05687073218589,5.33824565225986,Epp Sicogi 6c,Primaire,382896.85263,590154.14299,Primaire,./0.png
-4.07210194173806,5.33744141633796,Epp Sicogi 7d,Primaire,381208.85937,590068.14537,Primaire,./0.png
-4.05864499759921,5.33621652785208,Epp Sicogi 8c,Primaire,382699.85316,589930.14414,Primaire,./0.png
-4.08136716700055,5.32573013791938,Epp Sideci,Primaire,380179.86196,588775.15189,Primaire,./0.png
-4.07585808498683,5.35419507468346,Epp Siporex 1b,Primaire,380795.86329,591921.13829,Primaire,./0.png
-4.06474109202399,5.34427409477897,Epp Siporex 2c,Primaire,382025.85696,590822.14130,Primaire,./0.png
-4.05482429977344,5.32886048265062,Epp Siporex 4c,Primaire,383121.85048,589116.14695,Primaire,./0.png
-4.05084411873907,5.32849644244419,Epp Siporex 5b,Primaire,383562.84865,589075.14659,Primaire,./0.png
-4.0506864740388,5.32600029446652,Epp Siporex 6b,Primaire,383579.84825,588799.14769,Primaire,./0.png
-4.06429301936373,5.31988064612664,Epp Siporex 7b,Primaire,382070.85354,588125.15224,Primaire,./0.png
-4.07023818586974,5.34507858260682,Epp Siporex 8c,Primaire,381416.85954,590912.14167,Primaire,./0.png
-4.05432313043618,5.32601217264614,Epp Siporex 9b,Primaire,383176.84988,588801.14817,Primaire,./0.png
-4.08129791609075,5.33773283987169,Epp Sogefiha 1c,Primaire,380189.86354,590102.14647,Primaire,./0.png
-4.08319913463226,5.33611045775418,Epp Sogefiha 2c,Primaire,379978.86417,589923.14746,Primaire,./0.png
-4.07175247546307,5.34925469526775,Epp Sogefiha 3c,Primaire,381249.86078,591374.13998,Primaire,./0.png
-4.06153279862008,5.3257646254037,Epp Sogefiha 4c,Primaire,382377.85308,588775.14923,Primaire,./0.png
-4.06488243633272,5.32679901498552,Epp Sogefiha 5c,Primaire,382006.85472,588890.14921,Primaire,./0.png
-4.0535827420147,5.33106053799566,Epv Anges des Toits Rouges,Primaire,383259.85021,589359.14580,Primaire,./0.png
-4.0547055651329,5.32272819107776,Epv Gandhi,Primaire,383133.84962,588438.14969,Primaire,./0.png
-4.0900936414896,5.33622490450905,Epv Gbaegui Niangon EECI,Primaire,379214.86729,589937.14834,Primaire,./0.png
-4.08849156860019,5.31808371548769,Epv Gloris A2,Primaire,379388.86411,587931.15629,Primaire,./0.png
-4.06304951250153,5.31038558562367,Cours Secondaire Catholique,Secondaire,382206.85173,587075.15633,Secondaire,./1.png
-4.08072778345563,5.32130830221111,Cours Secondaire IGES,Secondaire,380249.86108,588286.15379,Secondaire,./1.png
-4.08142980352535,5.32025786303672,Cours Secondaire IGES,Secondaire,380171.86125,588170.15436,Secondaire,./1.png
-4.06615012421448,5.32932036192501,Epp CNPS,Primaire,381866.85562,589169.14824,Primaire,./0.png
-4.05121236225311,5.33278313758025,Collège Moderne  Offoumou Yapo,Secondaire,383522.84937,589549.14471,Secondaire,./1.png
-4.06697345130035,5.33056713779986,Ecole de Couture Singer,Professionnelle,381775.85615,589307.14779,Secondaire,./1.png
-4.06783158141261,5.33106312162025,Epv le Bel Age,Primaire,381680.85660,589362.14768,Primaire,./0.png
-4.06790745924916,5.33319759529596,Collège Moderne les Pigeons,Secondaire,381672.85692,589598.14673,Secondaire,./1.png
-4.06091796791247,5.33032434368685,Collège Moderne les Phalenes,Secondaire,382446.85340,589279.14709,Secondaire,./1.png
-4.08283458056451,5.3443509959243,Collège Moderne Aime Cesaire,Secondaire,380020.86512,590834.14369,Secondaire,./1.png
-4.0740700295061,5.34311818968677,Epv St André,Primaire,380991.86101,590696.14307,Primaire,./0.png
-4.07275521978861,5.34467621367968,Collège Moderne  William Ponty,Secondaire,381137.86062,590868.14219,Secondaire,./1.png
-4.07257052041698,5.3266500046593,Lycée Municipal de Yopougon,Secondaire,381154.85814,588875.15030,Secondaire,./1.png
-4.08265102601401,5.35800910178497,Lycée Communal de Yopougon,Secondaire,380043.86687,592344.13748,Secondaire,./1.png
-4.07925834511874,5.35826834600444,Lycée Technique de Yopougon,Secondaire,380419.86537,592372.13690,Secondaire,./1.png
-4.07607263103325,5.35819254687722,Centre de Formation Professionnelle,Professionnelle,380772.86392,592363.13651,Secondaire,./1.png
-4.06992820265124,5.35365371340472,SEPI,Secondaire,381452.86054,591860.13775,Secondaire,./1.png
-4.06119366660848,5.34897456573613,Epv Institut Froebel,Primaire,382419.85599,591341.13871,Primaire,./0.png
-4.07178810811282,5.35417506984568,Ecole des Sourds Muets,Professionnelle,381246.86145,591918.13776,Secondaire,./1.png
-4.06250905295861,5.35296111129491,Institut des Aveugles,Professionnelle,382274.85711,591782.13708,Secondaire,./1.png
-4.07417533241294,5.36726792224717,Collège Moderne  Minerva,Secondaire,380984.86428,593366.13213,Secondaire,./1.png
-4.06786057252181,5.36343488796829,Collège Moderne de Yopougon,Secondaire,381683.86091,592941.13303,Secondaire,./1.png
-4.10475771037932,5.32116623120765,Collège Moderne Carnot,Secondaire,377586.87181,588275.15713,Secondaire,./1.png
-4.10197487932113,5.32932060974632,Epv Sylla,Primaire,377896.87168,589176.15308,Primaire,./0.png
-4.10402662279325,5.35640619342412,Institut Supérieur de l'Eau,Professionnelle,377674.87631,592171.14111,Secondaire,./1.png
-4.09971067996428,5.32975880992606,Epp Sicogi Bas Fond 3,Primaire,378147.87072,589224.15257,Primaire,./0.png
-4.09758573845747,5.32731144669637,Epp Sicogi Pont 3,Primaire,378382.86944,588953.15338,Primaire,./0.png
-4.10005398823425,5.31982695704952,Epp Sogefia Antenne 3,Primaire,378107.86952,588126.15709,Primaire,./0.png
-4.09300399308942,5.32352979428233,Epp Sicogi Centre 3,Primaire,378889.86687,588534.15446,Primaire,./0.png
-4.08931290398709,5.32331925059105,Epp Sicogi Canal 3,Primaire,379298.86519,588510.15405,Primaire,./0.png
-4.09391258302802,5.31682593801297,Epp Sicogi Terminus 3,Primaire,378787.86636,587793.15759,Primaire,./0.png
-4.09109346297865,5.35049593035152,Epv Espoir,Primaire,379106.86967,591515.14203,Primaire,./0.png
-4.08728503092013,5.3144407537233,Epp Sogefia Lagune 4,Primaire,379521.86308,587528.15776,Primaire,./0.png
-4.09353935018054,5.32009179606943,Epp Sicogi Antenne 4,Primaire,378829.86664,588154.15608,Primaire,./0.png
-4.07141783363634,5.32801779453608,Epv la Pivoine,Primaire,381282.85780,589026.14953,Primaire,./0.png
-4.08516252794766,5.35445001976897,Epp Port-Bouet II 1,Primaire,379764.86753,591951.13943,Primaire,./0.png
-4.06063371665124,5.33295691648319,Epv les Poussins,Primaire,382478.85362,589570.14587,Primaire,./0.png
-4.07158834850893,5.33268468049601,Epp Sicogi 3,Primaire,381264.85850,589542.14745,Primaire,./0.png
-4.049325675487,5.32590537965438,GS Segbe,Primaire,383730.62888,588788.39756,Primaire,./0.png
-4.071048505192,5.34027374892858,GS Claire,Primaire,381326.14052,590381.08145,Primaire,./0.png
-4.07054867023511,5.34052561658375,GS Claire Fontaine,Primaire,381381.57783,590408.83127,Primaire,./0.png
-4.05786034414078,5.33779000604577,Ecole Notre Dame de l'Annonciation,Primaire,382787.10301,590103.95582,Primaire,./0.png
-4.05484182488003,5.33797439570859,GS Jules Marie,Primaire,383121.63293,590123.76784,Primaire,./0.png
-4.06727986255352,5.34274052821204,Collège Newton,Secondaire,381744.23290,590653.07983,Secondaire,./1.png
-4.06804698831919,5.34425082946285,Collège Newton,Secondaire,381659.51470,590820.20425,Secondaire,./1.png
-4.05199630371348,5.34601404069086,Collège Moderne Jeunes Filles,Secondaire,383438.47646,591012.07634,Secondaire,./1.png
-4.06211457429911,5.34644547408362,Institut de Formation Professionnelle,Professionnelle,382317.32482,591061.70247,Secondaire,./1.png
-4.06086934113267,5.35125784656305,GS Ste Ruth,Secondaire,382456.23114,591593.51263,Secondaire,./1.png
-4.0688284707738,5.35078612801973,Lycée Moderne Mouetchema,Secondaire,381574.17217,591542.88890,Secondaire,./1.png
-4.06954462055407,5.34549924971453,Epp Siporex,Primaire,381493.79679,590958.51639,Primaire,./0.png
-4.070020395962,5.35136744755752,GS Pigeons,Primaire,381442.20403,591607.38880,Primaire,./0.png
-4.07002846885243,5.35081965014455,GS Pigeons,Primaire,381441.20396,591546.82654,Primaire,./0.png
-4.0675515281257,5.34752143486535,Collège Jean Baptiste de la Salle,Secondaire,381715.04616,591181.70271,Secondaire,./1.png
-4.07015658122157,5.34729303603859,GS Méthodiste,Primaire,381426.32855,591156.95316,Primaire,./0.png
-4.06495527852429,5.35300944088177,Collège Moderne Sorbonne,Secondaire,382003.79572,591787.94988,Secondaire,./1.png
-4.06403065254243,5.35566686746799,Collège de l'Amitié,Secondaire,382106.76440,592081.57355,Secondaire,./1.png
-4.06653473063029,5.36110191163101,Collège Jeanne Cavallly,Secondaire,381830.32875,592682.94642,Secondaire,./1.png
-4.06587671069441,5.36284194637466,GS Fraternité,Primaire,381903.57868,592875.19554,Primaire,./0.png
-4.06636158016062,5.36614419806669,GS Sanogo Almamy,Primaire,381850.48559,593240.38160,Primaire,./0.png
-4.07007094215392,5.36162543406756,Epv Berethon II,Primaire,381438.58042,592741.50915,Primaire,./0.png
-4.06228610164615,5.35825901009303,Collège Wali,Secondaire,382300.57645,592367.82214,Secondaire,./1.png
-4.0730812424895,5.36669379533367,Epp Protestant,Primaire,381105.98871,593302.44474,Primaire,./0.png
-4.07220645354989,5.368320022481,GS Héleine Ouangnet,Primaire,381203.23853,593482.06889,Primaire,./0.png
-4.07124028354918,5.35132405052956,Epp Sipim,Primaire,381307.01708,591602.82648,Primaire,./0.png
-4.07034407100568,5.35084058117615,JEM Formation,Professionnelle,381406.23536,591549.20158,Secondaire,./1.png
-4.07460572757688,5.36083962776386,Groupe KETIN,Primaire,380935.92611,592655.51011,Primaire,./0.png
-4.10077381404066,5.31691492896542,Collège Moderne Jean de la Croix,Secondaire,378027.52569,587804.34599,Secondaire,./1.png
-4.10897007133094,5.32431305164506,Collège Vincent le Leader,Secondaire,377120.68662,588623.90630,Secondaire,./1.png
-4.10943136141224,5.32192495511004,Epp Lipon,Primaire,377069.09275,588359.96993,Primaire,./0.png
-4.10336055234117,5.32154126655416,Epp Laurier,Primaire,377741.77748,588316.34427,Primaire,./0.png
-4.0952016916458,5.32519919278536,Epp Coprim,Primaire,378646.64933,588719.15401,Primaire,./0.png
-4.10285455505085,5.32908047740294,Epp Genèse,Primaire,377799.34079,589149.77831,Primaire,./0.png
-4.09130161663336,5.32721633393991,Collège Saguidiba,Secondaire,379079.24161,588941.40257,Secondaire,./1.png
-4.10341716980805,5.3433126424019,Collège Sebago,Secondaire,377739.81174,590723.39696,Secondaire,./1.png
-4.10194540730238,5.33730781857143,Collège Anador,Secondaire,377901.71651,590059.21197,Secondaire,./1.png
-4.10230984206509,5.33894032322448,Collège St Pierre Marie,Secondaire,377861.65440,590239.77379,Secondaire,./1.png
-4.10065115386876,5.34464889234665,Collège Moderne Nadjate,Secondaire,378046.59193,590870.58348,Secondaire,./1.png
-4.09631890704437,5.33933148635537,Groupe Scolaire le Wallon,Primaire,378525.62051,590281.83529,Primaire,./0.png
-4.09648476844062,5.3418976669404,Groupe Scolaire Roden,Primaire,378507.74593,590565.58415,Primaire,./0.png
-4.09035696400323,5.33986273664488,INTG Segbe,Professionnelle,379186.39915,590339.39674,Secondaire,./1.png
-4.08808336670098,5.34027943850635,Institut Scolaire St Cyr,Secondaire,379438.42943,590385.02124,Secondaire,./1.png
-4.13020415265734,5.33245885168737,Epp Orstom 1,Primaire,374769.19728,589528.78059,Primaire,./0.png
-4.09862599306192,5.34838690844951,Groupe Scolaire Libanais,Primaire,378271.74778,591283.45651,Primaire,./0.png
-4.09492350085004,5.350093958529,Collège Privé Guichanrol,Secondaire,378682.37134,591471.45523,Secondaire,./1.png
-4.09287657864408,5.35716955691494,Groupe Scolaire Saba & Fils,Primaire,378910.59013,592253.32674,Primaire,./0.png
-4.08791396018739,5.35582335479988,Institut IFAP,Professionnelle,379460.24396,592103.51418,Secondaire,./1.png
-4.09548645270022,5.36455057923448,Collège Victor Lobad's,Secondaire,378622.84231,593069.88624,Secondaire,./1.png
-4.09688472121623,5.36537341577815,Collège Roi David,Secondaire,378468.06181,593161.13606,Secondaire,./1.png
-4.09458512629002,5.36121351221989,Epp Cité Mamie Adjoua,Primaire,378722.06020,592700.76264,Primaire,./0.png
-4.08121618351188,5.32501755162069,GS Président,Primaire,380196.45554,588696.33969,Primaire,./0.png
-4.07588607127602,5.32850860700109,GS Bourgeon,Primaire,380787.79737,589081.27490,Primaire,./0.png
-4.06893440115022,5.32628604691207,Cours Secondaire Protestant Kouté,Secondaire,381557.73146,588834.21248,Secondaire,./1.png
-4.07252016888064,5.32883783367695,GS Sogefia 6,Primaire,381160.85841,589117.02431,Primaire,./0.png
-4.06506386888748,5.32473136547016,Collège St François,Secondaire,381986.35452,588661.58766,Secondaire,./1.png
-4.06255736688261,5.32498725463604,Collège Mittérand,Secondaire,382264.16593,588689.39971,Secondaire,./1.png
-4.06264573073998,5.31912653613988,Collège Moderne Dolian,Secondaire,382253.25895,588041.46486,Secondaire,./1.png
-4.0634691228306,5.31894591425112,GS les Bûcherons,Primaire,382161.97804,588021.65255,Primaire,./0.png
-4.061373556562,5.31857246089837,Epp BAT Sikasso,Primaire,382394.13331,587979.96494,Primaire,./0.png
-4.06241694715246,5.32663876640672,Collège Singa,Secondaire,382280.04109,588871.96145,Secondaire,./1.png
-4.05517009155743,5.3245957493414,GS Academie Chrétienne Evangélique,Primaire,383082.72508,588644.71141,Primaire,./0.png
-4.05040230553923,5.32189378787912,GS le Phenix,Secondaire,383610.56634,588345.08700,Secondaire,./1.png
-4.04602406761442,5.32191027518587,GS le Savant,Primaire,384095.75188,588346.08642,Primaire,./0.png
-4.0625483527476,5.33008466741533,GS Instac,Primaire,382266.13535,589252.95992,Primaire,./0.png
-4.06271020556676,5.33056885839529,Ecole Couture Klamman,Professionnelle,382248.29174,589306.52222,Secondaire,./1.png
-4.06391504587627,5.33343854892115,GS Akounda,Primaire,382115.32391,589624.02109,Primaire,./0.png
-4.063396067022,5.33370853329582,Collège Moderne Frelec,Secondaire,382172.88621,589653.77090,Secondaire,./1.png
-4.05442488391133,5.33376015227578,Epp Jean Moulin,Primaire,383167.03844,589657.76969,Primaire,./0.png
-4.08408273825088,5.34114803431229,Collège Ciel Pluriel,Secondaire,379881.92775,590480.27031,Secondaire,./1.png
-4.09345260302009,5.38006952831043,Epp Cité Flamboyant,Primaire,378851.28100,594785.25389,Primaire,./0.png
-4.09533599533711,5.37079461913911,GS St Ange,Primaire,378640.74934,593760.19588,Primaire,./0.png
-4.0665275313926,5.36150385838959,Ivoire Couture,Professionnelle,381831.20380,592727.38373,Secondaire,./1.png
-4.10721186573355,5.33330111268318,Epp Bad Cité Verte,Primaire,377317.31207,589617.27701,Primaire,./0.png
-4.10155301636467,5.35586230262096,Institut Lkm,Professionnelle,377948.87512,592110.51602,Secondaire,./1.png
-4.10979833960951,5.33126532740402,Collège Sébago,Secondaire,377030.28170,589392.71578,Secondaire,./1.png
-4.09791855401409,5.32496201891834,Cours Secondaire Protestant Niangon,Secondaire,378345.52551,588693.46698,Secondaire,./1.png
-4.10032325417698,5.31774220517193,Collège Moderne de Niangon,Secondaire,378077.61935,587895.72056,Secondaire,./1.png
-4.08720429237627,5.33639000034486,Ador Central Electronique,Professionnelle,379535.08476,589954.83538,Secondaire,./1.png
-4.06139593661279,5.33868840818224,Epp Bad Nouv Quartier,Primaire,382395.47972,590203.95589,Primaire,./0.png
-4.06239437897425,5.33057562187863,GS Acajou,Primaire,382283.29160,589307.20968,Primaire,./0.png
-4.07747135501201,5.3547841168759,Collège IPES,Secondaire,380617.20785,591986.57574,Secondaire,./1.png
-4.08331037495381,5.34357964527282,Collège Sepi,Secondaire,379967.99023,590748.95660,Secondaire,./1.png
-4.06384331686582,5.33747498122384,Epc Catholique,Primaire,382124.04316,590070.26926,Primaire,./0.png
-4.07289321558746,5.36867496110884,Epp les Lucioles,Primaire,381127.20763,593521.44382,Primaire,./0.png
-4.07092982321627,5.35377407091042,Epp Siporex 1,Primaire,381341.89226,591873.63783,Primaire,./0.png
-4.07432129817457,5.33744828347853,Institut Mandela,Secondaire,380962.92286,590069.33316,Secondaire,./1.png
-4.05943233069658,5.32402369275187,GS Gandi,Primaire,382610.28941,588582.27473,Primaire,./0.png
-4.09854091844539,5.35033622424956,Collège la Sorbone,Secondaire,378281.56051,591498.95561,Secondaire,./1.png
-3.98669272336806,5.25832775356961,Centre National des Métiers,Professionnelle,390659.43630,581305.85721,Secondaire,./1.png
-3.97482718514679,5.39288069812246,Collège Ste Camille,Secondaire,391997.93797,596179.35408,Secondaire,./1.png
-3.93237920120434,5.36383375517884,Epp Laurier,Primaire,396696.31314,592960.73262,Primaire,./0.png
-3.92762721048776,5.35982468916229,Collège St pièrre charles,Secondaire,397222.18871,592516.71504,Secondaire,./1.png
